name;prize;penalty
SmallMolecule1778;5;100
SmallMolecule1779;5;100
SmallMolecule178;5;100
SmallMolecule1780;5;100
SmallMolecule1781;5;100
SmallMolecule1782;5;100
SmallMolecule1783;5;100
SmallMolecule1784;5;100
SmallMolecule1785;5;100
SmallMolecule1786;5;100
SmallMolecule1787;5;100
SmallMolecule1788;5;100
SmallMolecule1789;5;100
SmallMolecule179;5;100
SmallMolecule1790;5;100
SmallMolecule1791;5;100
SmallMolecule1792;5;100
SmallMolecule1793;5;100
SmallMolecule1794;5;100
SmallMolecule1795;5;100
SmallMolecule1796;5;100
SmallMolecule1797;5;100
SmallMolecule1798;5;100
SmallMolecule1799;5;100
SmallMolecule18;5;100
SmallMolecule180;5;100
SmallMolecule1800;5;100
SmallMolecule1801;5;100
SmallMolecule1802;5;100
SmallMolecule1803;5;100
SmallMolecule1804;5;100
SmallMolecule1805;5;100
SmallMolecule1806;5;100
SmallMolecule1807;5;100
SmallMolecule1808;5;100
SmallMolecule1809;5;100
SmallMolecule181;5;100
SmallMolecule1810;5;100
SmallMolecule1811;5;100
SmallMolecule1812;5;100
SmallMolecule1813;5;100
SmallMolecule1814;5;100
SmallMolecule1815;5;100
SmallMolecule1816;5;100
SmallMolecule1817;5;100
SmallMolecule1818;5;100
SmallMolecule1819;5;100
SmallMolecule182;5;100
SmallMolecule1820;5;100
SmallMolecule1821;5;100
SmallMolecule1822;5;100
SmallMolecule1823;5;100
SmallMolecule1824;5;100
SmallMolecule1825;5;100
SmallMolecule1826;5;100
SmallMolecule1827;5;100
SmallMolecule1828;5;100
SmallMolecule1829;5;100
SmallMolecule183;5;100
SmallMolecule1830;5;100
SmallMolecule1831;5;100
SmallMolecule1832;5;100
SmallMolecule1833;5;100
SmallMolecule1834;5;100
SmallMolecule1835;5;100
SmallMolecule1836;5;100
SmallMolecule1837;5;100
SmallMolecule1838;5;100
SmallMolecule1839;5;100
SmallMolecule184;5;100
SmallMolecule1840;5;100
SmallMolecule1841;5;100
SmallMolecule1842;5;100
SmallMolecule1843;5;100
SmallMolecule1844;5;100
SmallMolecule1845;5;100
SmallMolecule1846;5;100
SmallMolecule1847;5;100
SmallMolecule1848;5;100
SmallMolecule1849;5;100
SmallMolecule185;5;100
SmallMolecule1850;5;100
SmallMolecule1851;5;100
SmallMolecule1852;5;100
SmallMolecule1853;5;100
SmallMolecule1854;5;100
SmallMolecule1855;5;100
SmallMolecule1856;5;100
SmallMolecule1857;5;100
SmallMolecule1858;5;100
SmallMolecule1859;5;100
SmallMolecule186;5;100
SmallMolecule1860;5;100
SmallMolecule1861;5;100
SmallMolecule1862;5;100
SmallMolecule1863;5;100
SmallMolecule1864;5;100
SmallMolecule1865;5;100
SmallMolecule1866;5;100
SmallMolecule1867;5;100
SmallMolecule1868;5;100
SmallMolecule1869;5;100
SmallMolecule187;5;100
SmallMolecule1870;5;100
SmallMolecule1871;5;100
SmallMolecule1872;5;100
SmallMolecule1873;5;100
SmallMolecule1874;5;100
SmallMolecule1875;5;100
SmallMolecule1876;5;100
SmallMolecule1877;5;100
SmallMolecule1878;5;100
SmallMolecule1879;5;100
SmallMolecule188;5;100
SmallMolecule1880;5;100
SmallMolecule1881;5;100
SmallMolecule1882;5;100
SmallMolecule1883;5;100
SmallMolecule1884;5;100
SmallMolecule1885;5;100
SmallMolecule1886;5;100
SmallMolecule1887;5;100
SmallMolecule1888;5;100
SmallMolecule1889;5;100
SmallMolecule189;5;100
SmallMolecule1890;5;100
SmallMolecule1891;5;100
SmallMolecule1892;5;100
SmallMolecule1893;5;100
SmallMolecule1894;5;100
SmallMolecule1895;5;100
SmallMolecule1896;5;100
SmallMolecule1897;5;100
SmallMolecule1898;5;100
SmallMolecule1899;5;100
SmallMolecule19;5;100
SmallMolecule190;5;100
SmallMolecule1900;5;100
SmallMolecule1901;5;100
SmallMolecule1902;5;100
SmallMolecule1903;5;100
SmallMolecule1904;5;100
SmallMolecule1905;5;100
SmallMolecule1906;5;100
SmallMolecule1907;5;100
SmallMolecule1908;5;100
SmallMolecule1909;5;100
SmallMolecule191;5;100
SmallMolecule1910;5;100
SmallMolecule1911;5;100
SmallMolecule1912;5;100
SmallMolecule1913;5;100
SmallMolecule1914;5;100
SmallMolecule1915;5;100
SmallMolecule1916;5;100
SmallMolecule1917;5;100
SmallMolecule1918;5;100
SmallMolecule1919;5;100
SmallMolecule192;5;100
SmallMolecule1920;5;100
SmallMolecule1921;5;100
SmallMolecule1922;5;100
SmallMolecule1923;5;100
SmallMolecule1924;5;100
SmallMolecule1925;5;100
SmallMolecule1926;5;100
SmallMolecule1927;5;100
SmallMolecule1928;5;100
SmallMolecule1929;5;100
SmallMolecule193;5;100
SmallMolecule1930;5;100
SmallMolecule1931;5;100
SmallMolecule1932;5;100
SmallMolecule1933;5;100
SmallMolecule1934;5;100
SmallMolecule1935;5;100
SmallMolecule1936;5;100
SmallMolecule1937;5;100
SmallMolecule1938;5;100
SmallMolecule1939;5;100
SmallMolecule194;5;100
SmallMolecule1940;5;100
SmallMolecule1941;5;100
SmallMolecule1942;5;100
SmallMolecule1943;5;100
SmallMolecule1944;5;100
SmallMolecule1945;5;100
SmallMolecule1946;5;100
SmallMolecule1947;5;100
SmallMolecule1948;5;100
SmallMolecule1949;5;100
SmallMolecule195;5;100
SmallMolecule1950;5;100
SmallMolecule1951;5;100
SmallMolecule1952;5;100
SmallMolecule1953;5;100
SmallMolecule1954;5;100
SmallMolecule1955;5;100
SmallMolecule1956;5;100
SmallMolecule1957;5;100
SmallMolecule1958;5;100
SmallMolecule1959;5;100
SmallMolecule196;5;100
SmallMolecule1960;5;100
SmallMolecule1961;5;100
SmallMolecule1962;5;100
SmallMolecule1963;5;100
SmallMolecule1964;5;100
SmallMolecule1965;5;100
SmallMolecule1966;5;100
SmallMolecule1967;5;100
SmallMolecule1968;5;100
SmallMolecule1969;5;100
SmallMolecule197;5;100
SmallMolecule1970;5;100
SmallMolecule1971;5;100
SmallMolecule1972;5;100
SmallMolecule1973;5;100
SmallMolecule1974;5;100
SmallMolecule1975;5;100
SmallMolecule1976;5;100
SmallMolecule1977;5;100
SmallMolecule1978;5;100
SmallMolecule1979;5;100
SmallMolecule198;5;100
SmallMolecule1980;5;100
SmallMolecule1981;5;100
SmallMolecule1982;5;100
SmallMolecule1983;5;100
SmallMolecule1984;5;100
SmallMolecule1985;5;100
SmallMolecule1986;5;100
SmallMolecule1987;5;100
SmallMolecule1988;5;100
SmallMolecule1989;5;100
SmallMolecule199;5;100
SmallMolecule1990;5;100
SmallMolecule1991;5;100
SmallMolecule1992;5;100
SmallMolecule1993;5;100
SmallMolecule1994;5;100
SmallMolecule1995;5;100
SmallMolecule1996;5;100
SmallMolecule1997;5;100
SmallMolecule1998;5;100
SmallMolecule1999;5;100
SmallMolecule2;5;100
SmallMolecule20;5;100
SmallMolecule200;5;100
SmallMolecule2000;5;100
SmallMolecule2001;5;100
SmallMolecule2002;5;100
SmallMolecule2003;5;100
SmallMolecule2004;5;100
SmallMolecule2005;5;100
SmallMolecule2006;5;100
SmallMolecule2007;5;100
SmallMolecule2008;5;100
SmallMolecule2009;5;100
SmallMolecule201;5;100
SmallMolecule2010;5;100
SmallMolecule2011;5;100
SmallMolecule2012;5;100
SmallMolecule2013;5;100
SmallMolecule2014;5;100
SmallMolecule2015;5;100
SmallMolecule2016;5;100
SmallMolecule2017;5;100
SmallMolecule2018;5;100
SmallMolecule2019;5;100
SmallMolecule202;5;100
SmallMolecule2020;5;100
SmallMolecule2021;5;100
SmallMolecule2022;5;100
SmallMolecule2023;5;100
SmallMolecule2024;5;100
SmallMolecule2025;5;100
SmallMolecule2026;5;100
SmallMolecule2027;5;100
SmallMolecule2028;5;100
SmallMolecule2029;5;100
SmallMolecule203;5;100
SmallMolecule2030;5;100
SmallMolecule2031;5;100
SmallMolecule2032;5;100
SmallMolecule2033;5;100
SmallMolecule2034;5;100
SmallMolecule2035;5;100
SmallMolecule2036;5;100
SmallMolecule2037;5;100
SmallMolecule2038;5;100
SmallMolecule2039;5;100
SmallMolecule204;5;100
SmallMolecule2040;5;100
SmallMolecule2041;5;100
SmallMolecule2042;5;100
SmallMolecule2043;5;100
SmallMolecule2044;5;100
SmallMolecule2045;5;100
SmallMolecule2046;5;100
SmallMolecule2047;5;100
SmallMolecule2048;5;100
SmallMolecule2049;5;100
SmallMolecule205;5;100
SmallMolecule2050;5;100
SmallMolecule2051;5;100
SmallMolecule2052;5;100
SmallMolecule2053;5;100
SmallMolecule2054;5;100
SmallMolecule2055;5;100
SmallMolecule2056;5;100
SmallMolecule2057;5;100
SmallMolecule2058;5;100
SmallMolecule2059;5;100
SmallMolecule206;5;100
SmallMolecule2060;5;100
SmallMolecule2061;5;100
SmallMolecule2062;5;100
SmallMolecule2063;5;100
SmallMolecule2064;5;100
SmallMolecule2065;5;100
SmallMolecule2066;5;100
SmallMolecule2067;5;100
SmallMolecule2068;5;100
SmallMolecule2069;5;100
SmallMolecule207;5;100
SmallMolecule2070;5;100
SmallMolecule2071;5;100
SmallMolecule2072;5;100
SmallMolecule2073;5;100
SmallMolecule2074;5;100
SmallMolecule2075;5;100
SmallMolecule2076;5;100
SmallMolecule2077;5;100
SmallMolecule2078;5;100
SmallMolecule2079;5;100
SmallMolecule208;5;100
SmallMolecule2080;5;100
SmallMolecule2081;5;100
SmallMolecule2082;5;100
SmallMolecule2083;5;100
SmallMolecule2084;5;100
SmallMolecule2085;5;100
SmallMolecule2086;5;100
SmallMolecule2087;5;100
SmallMolecule2088;5;100
SmallMolecule2089;5;100
SmallMolecule209;5;100
SmallMolecule2090;5;100
SmallMolecule2091;5;100
SmallMolecule2092;5;100
SmallMolecule2093;5;100
SmallMolecule2094;5;100
SmallMolecule2095;5;100
SmallMolecule2096;5;100
SmallMolecule2097;5;100
SmallMolecule2098;5;100
SmallMolecule2099;5;100
SmallMolecule21;5;100
SmallMolecule210;5;100
SmallMolecule2100;5;100
SmallMolecule2101;5;100
SmallMolecule2102;5;100
SmallMolecule2103;5;100
SmallMolecule2104;5;100
SmallMolecule2105;5;100
SmallMolecule2106;5;100
SmallMolecule2107;5;100
SmallMolecule2108;5;100
SmallMolecule2109;5;100
SmallMolecule211;5;100
SmallMolecule2110;5;100
SmallMolecule2111;5;100
SmallMolecule2112;5;100
SmallMolecule2113;5;100
SmallMolecule2114;5;100
SmallMolecule2115;5;100
SmallMolecule2116;5;100
SmallMolecule2117;5;100
SmallMolecule2118;5;100
SmallMolecule2119;5;100
SmallMolecule212;5;100
SmallMolecule2120;5;100
SmallMolecule2121;5;100
SmallMolecule2122;5;100
SmallMolecule2123;5;100
SmallMolecule2124;5;100
SmallMolecule2125;5;100
SmallMolecule2126;5;100
SmallMolecule2127;5;100
SmallMolecule2128;5;100
SmallMolecule2129;5;100
SmallMolecule213;5;100
SmallMolecule2130;5;100
SmallMolecule2131;5;100
SmallMolecule2132;5;100
SmallMolecule2133;5;100
SmallMolecule2134;5;100
SmallMolecule2135;5;100
SmallMolecule2136;5;100
SmallMolecule2137;5;100
SmallMolecule2138;5;100
SmallMolecule2139;5;100
SmallMolecule214;5;100
SmallMolecule2140;5;100
SmallMolecule2141;5;100
SmallMolecule2142;5;100
SmallMolecule2143;5;100
SmallMolecule2144;5;100
SmallMolecule2145;5;100
SmallMolecule2146;5;100
SmallMolecule2147;5;100
SmallMolecule2148;5;100
SmallMolecule2149;5;100
SmallMolecule215;5;100
SmallMolecule2150;5;100
SmallMolecule2151;5;100
SmallMolecule2152;5;100
SmallMolecule2153;5;100
SmallMolecule2154;5;100
SmallMolecule2155;5;100
SmallMolecule2156;5;100
SmallMolecule2157;5;100
SmallMolecule2158;5;100
SmallMolecule2159;5;100
SmallMolecule216;5;100
SmallMolecule2160;5;100
SmallMolecule2161;5;100
SmallMolecule2162;5;100
SmallMolecule2163;5;100
SmallMolecule2164;5;100
SmallMolecule2165;5;100
SmallMolecule2166;5;100
SmallMolecule2167;5;100
SmallMolecule2168;5;100
SmallMolecule2169;5;100
SmallMolecule217;5;100
SmallMolecule2170;5;100
SmallMolecule2171;5;100
SmallMolecule2172;5;100
SmallMolecule2173;5;100
SmallMolecule2174;5;100
SmallMolecule2175;5;100
SmallMolecule2176;5;100
SmallMolecule2177;5;100
SmallMolecule2178;5;100
SmallMolecule2179;5;100
SmallMolecule218;5;100
SmallMolecule2180;5;100
SmallMolecule2181;5;100
SmallMolecule2182;5;100
SmallMolecule2183;5;100
SmallMolecule2184;5;100
SmallMolecule2185;5;100
SmallMolecule2186;5;100
SmallMolecule2187;5;100
SmallMolecule2188;5;100
SmallMolecule2189;5;100
SmallMolecule219;5;100
SmallMolecule2190;5;100
SmallMolecule2191;5;100
SmallMolecule2192;5;100
SmallMolecule2193;5;100
SmallMolecule2194;5;100
SmallMolecule2195;5;100
SmallMolecule2196;5;100
SmallMolecule2197;5;100
SmallMolecule2198;5;100
SmallMolecule2199;5;100
SmallMolecule22;5;100
SmallMolecule220;5;100
SmallMolecule2200;5;100
SmallMolecule2201;5;100
SmallMolecule2202;5;100
SmallMolecule2203;5;100
SmallMolecule2204;5;100
SmallMolecule2205;5;100
SmallMolecule2206;5;100
SmallMolecule2207;5;100
SmallMolecule2208;5;100
SmallMolecule2209;5;100
SmallMolecule221;5;100
SmallMolecule2210;5;100
SmallMolecule2211;5;100
SmallMolecule2212;5;100
SmallMolecule2213;5;100
SmallMolecule2214;5;100
SmallMolecule2215;5;100
SmallMolecule2216;5;100
SmallMolecule2217;5;100
SmallMolecule2218;5;100
SmallMolecule2219;5;100
SmallMolecule222;5;100
SmallMolecule2220;5;100
SmallMolecule2221;5;100
SmallMolecule2222;5;100
SmallMolecule2223;5;100
SmallMolecule2224;5;100
SmallMolecule2225;5;100
SmallMolecule2226;5;100
SmallMolecule2227;5;100
SmallMolecule2228;5;100
SmallMolecule2229;5;100
SmallMolecule223;5;100
SmallMolecule2230;5;100
SmallMolecule2231;5;100
SmallMolecule2232;5;100
SmallMolecule2233;5;100
SmallMolecule2234;5;100
SmallMolecule2235;5;100
SmallMolecule2236;5;100
SmallMolecule2237;5;100
SmallMolecule2238;5;100
SmallMolecule2239;5;100
SmallMolecule224;5;100
SmallMolecule2240;5;100
SmallMolecule2241;5;100
SmallMolecule2242;5;100
SmallMolecule2243;5;100
SmallMolecule2244;5;100
SmallMolecule2245;5;100
SmallMolecule2246;5;100
SmallMolecule2247;5;100
SmallMolecule2248;5;100
SmallMolecule2249;5;100
SmallMolecule225;5;100
SmallMolecule2250;5;100
SmallMolecule2251;5;100
SmallMolecule2252;5;100
SmallMolecule2253;5;100
SmallMolecule2254;5;100
SmallMolecule2255;5;100
SmallMolecule2256;5;100
SmallMolecule2257;5;100
SmallMolecule2258;5;100
SmallMolecule2259;5;100
SmallMolecule226;5;100
SmallMolecule2260;5;100
SmallMolecule2261;5;100
SmallMolecule2262;5;100
SmallMolecule2263;5;100
SmallMolecule2264;5;100
SmallMolecule2265;5;100
SmallMolecule2266;5;100
SmallMolecule2267;5;100
SmallMolecule2268;5;100
SmallMolecule2269;5;100
SmallMolecule227;5;100
SmallMolecule2270;5;100
SmallMolecule2271;5;100
SmallMolecule2272;5;100
SmallMolecule2273;5;100
SmallMolecule2274;5;100
SmallMolecule2275;5;100
SmallMolecule2276;5;100
SmallMolecule2277;5;100
SmallMolecule2278;5;100
SmallMolecule2279;5;100
SmallMolecule228;5;100
SmallMolecule2280;5;100
SmallMolecule2281;5;100
SmallMolecule2282;5;100
SmallMolecule2283;5;100
SmallMolecule2284;5;100
SmallMolecule2285;5;100
SmallMolecule2286;5;100
SmallMolecule2287;5;100
SmallMolecule2288;5;100
SmallMolecule2289;5;100
SmallMolecule229;5;100
SmallMolecule2290;5;100
SmallMolecule2291;5;100
SmallMolecule2292;5;100
SmallMolecule2293;5;100
SmallMolecule2294;5;100
SmallMolecule2295;5;100
SmallMolecule2296;5;100
SmallMolecule2297;5;100
SmallMolecule2298;5;100
SmallMolecule2299;5;100
SmallMolecule23;5;100
SmallMolecule230;5;100
SmallMolecule2300;5;100
SmallMolecule2301;5;100
SmallMolecule2302;5;100
SmallMolecule2303;5;100
SmallMolecule2304;5;100
SmallMolecule2305;5;100
SmallMolecule2306;5;100
SmallMolecule2307;5;100
SmallMolecule2308;5;100
SmallMolecule2309;5;100
SmallMolecule231;5;100
SmallMolecule2310;5;100
SmallMolecule2311;5;100
SmallMolecule2312;5;100
SmallMolecule2313;5;100
SmallMolecule2314;5;100
SmallMolecule2315;5;100
SmallMolecule2316;5;100
SmallMolecule2317;5;100
SmallMolecule2318;5;100
SmallMolecule2319;5;100
SmallMolecule232;5;100
SmallMolecule2320;5;100
SmallMolecule2321;5;100
SmallMolecule2322;5;100
SmallMolecule2323;5;100
SmallMolecule2324;5;100
SmallMolecule2325;5;100
SmallMolecule2326;5;100
SmallMolecule2327;5;100
SmallMolecule2328;5;100
SmallMolecule2329;5;100
SmallMolecule233;5;100
SmallMolecule2330;5;100
SmallMolecule2331;5;100
SmallMolecule2332;5;100
SmallMolecule2333;5;100
SmallMolecule2334;5;100
SmallMolecule2335;5;100
SmallMolecule2336;5;100
SmallMolecule2337;5;100
SmallMolecule2338;5;100
SmallMolecule2339;5;100
SmallMolecule234;5;100
SmallMolecule2340;5;100
SmallMolecule2341;5;100
SmallMolecule2342;5;100
SmallMolecule2343;5;100
SmallMolecule2344;5;100
SmallMolecule2345;5;100
SmallMolecule2346;5;100
SmallMolecule2347;5;100
SmallMolecule2348;5;100
SmallMolecule2349;5;100
SmallMolecule235;5;100
SmallMolecule2350;5;100
SmallMolecule2351;5;100
SmallMolecule2352;5;100
SmallMolecule2353;5;100
SmallMolecule2354;5;100
SmallMolecule2355;5;100
SmallMolecule2356;5;100
SmallMolecule2357;5;100
SmallMolecule2358;5;100
SmallMolecule2359;5;100
SmallMolecule236;5;100
SmallMolecule2360;5;100
SmallMolecule2361;5;100
SmallMolecule2362;5;100
SmallMolecule2363;5;100
SmallMolecule2364;5;100
SmallMolecule2365;5;100
SmallMolecule2366;5;100
SmallMolecule2367;5;100
SmallMolecule2368;5;100
SmallMolecule2369;5;100
SmallMolecule237;5;100
SmallMolecule2370;5;100
SmallMolecule2371;5;100
SmallMolecule2372;5;100
SmallMolecule2373;5;100
SmallMolecule2374;5;100
SmallMolecule2375;5;100
SmallMolecule2376;5;100
SmallMolecule2377;5;100
SmallMolecule2378;5;100
SmallMolecule2379;5;100
SmallMolecule238;5;100
SmallMolecule2380;5;100
SmallMolecule2381;5;100
SmallMolecule2382;5;100
SmallMolecule2383;5;100
SmallMolecule2384;5;100
SmallMolecule2385;5;100
SmallMolecule2386;5;100
SmallMolecule2387;5;100
SmallMolecule2388;5;100
SmallMolecule239;5;100
SmallMolecule2391;5;100
SmallMolecule2392;5;100
SmallMolecule2393;5;100
SmallMolecule2394;5;100
SmallMolecule2395;5;100
SmallMolecule2396;5;100
SmallMolecule2397;5;100
SmallMolecule2398;5;100
SmallMolecule2399;5;100
SmallMolecule24;5;100
SmallMolecule240;5;100
SmallMolecule2400;5;100
SmallMolecule2401;5;100
SmallMolecule2402;5;100
SmallMolecule2403;5;100
SmallMolecule2404;5;100
SmallMolecule2405;5;100
SmallMolecule2406;5;100
SmallMolecule2407;5;100
SmallMolecule2408;5;100
SmallMolecule2409;5;100
SmallMolecule241;5;100
SmallMolecule2410;5;100
SmallMolecule2411;5;100
SmallMolecule2412;5;100
SmallMolecule2413;5;100
SmallMolecule2414;5;100
SmallMolecule2415;5;100
SmallMolecule2416;5;100
SmallMolecule2417;5;100
SmallMolecule2418;5;100
SmallMolecule2419;5;100
SmallMolecule242;5;100
SmallMolecule2420;5;100
SmallMolecule2421;5;100
SmallMolecule2422;5;100
SmallMolecule2423;5;100
SmallMolecule2424;5;100
SmallMolecule2425;5;100
SmallMolecule2426;5;100
SmallMolecule2427;5;100
SmallMolecule2428;5;100
SmallMolecule2429;5;100
SmallMolecule243;5;100
SmallMolecule2430;5;100
SmallMolecule2431;5;100
SmallMolecule2432;5;100
SmallMolecule2433;5;100
SmallMolecule2434;5;100
SmallMolecule2435;5;100
SmallMolecule2436;5;100
SmallMolecule2437;5;100
SmallMolecule2438;5;100
SmallMolecule2439;5;100
SmallMolecule244;5;100
SmallMolecule2440;5;100
SmallMolecule2441;5;100
SmallMolecule2442;5;100
SmallMolecule2443;5;100
SmallMolecule2444;5;100
SmallMolecule2445;5;100
SmallMolecule2446;5;100
SmallMolecule2447;5;100
SmallMolecule2448;5;100
SmallMolecule2449;5;100
SmallMolecule245;5;100
SmallMolecule2450;5;100
SmallMolecule2451;5;100
SmallMolecule2452;5;100
SmallMolecule2453;5;100
SmallMolecule2454;5;100
SmallMolecule2455;5;100
SmallMolecule2456;5;100
SmallMolecule2457;5;100
SmallMolecule2458;5;100
SmallMolecule2459;5;100
SmallMolecule246;5;100
SmallMolecule2460;5;100
SmallMolecule2461;5;100
SmallMolecule2462;5;100
SmallMolecule2463;5;100
SmallMolecule2464;5;100
SmallMolecule2465;5;100
SmallMolecule2466;5;100
SmallMolecule2467;5;100
SmallMolecule2468;5;100
SmallMolecule2469;5;100
SmallMolecule247;5;100
SmallMolecule2470;5;100
SmallMolecule2471;5;100
SmallMolecule2472;5;100
SmallMolecule2473;5;100
SmallMolecule2474;5;100
SmallMolecule2475;5;100
SmallMolecule2476;5;100
SmallMolecule2477;5;100
SmallMolecule2478;5;100
SmallMolecule2479;5;100
SmallMolecule248;5;100
SmallMolecule2480;5;100
SmallMolecule2481;5;100
SmallMolecule2482;5;100
SmallMolecule2483;5;100
SmallMolecule2484;5;100
SmallMolecule2485;5;100
SmallMolecule2486;5;100
SmallMolecule2487;5;100
SmallMolecule2488;5;100
SmallMolecule2489;5;100
SmallMolecule249;5;100
SmallMolecule2490;5;100
SmallMolecule2491;5;100
SmallMolecule2492;5;100
SmallMolecule2493;5;100
SmallMolecule2494;5;100
SmallMolecule2495;5;100
SmallMolecule2496;5;100
SmallMolecule2497;5;100
SmallMolecule2498;5;100
SmallMolecule2499;5;100
SmallMolecule25;5;100
SmallMolecule250;5;100
SmallMolecule2500;5;100
SmallMolecule2501;5;100
SmallMolecule2502;5;100
SmallMolecule2503;5;100
SmallMolecule2504;5;100
SmallMolecule2505;5;100
SmallMolecule2506;5;100
SmallMolecule2507;5;100
SmallMolecule2508;5;100
SmallMolecule2509;5;100
SmallMolecule251;5;100
SmallMolecule2510;5;100
SmallMolecule2511;5;100
SmallMolecule2512;5;100
SmallMolecule2513;5;100
SmallMolecule2514;5;100
SmallMolecule2515;5;100
SmallMolecule2516;5;100
SmallMolecule2517;5;100
SmallMolecule2518;5;100
SmallMolecule2519;5;100
SmallMolecule252;5;100
SmallMolecule2520;5;100
SmallMolecule2521;5;100
SmallMolecule2522;5;100
SmallMolecule2523;5;100
SmallMolecule2524;5;100
SmallMolecule2525;5;100
SmallMolecule2526;5;100
SmallMolecule2527;5;100
SmallMolecule2528;5;100
SmallMolecule2529;5;100
SmallMolecule253;5;100
SmallMolecule2530;5;100
SmallMolecule2531;5;100
SmallMolecule2532;5;100
SmallMolecule2533;5;100
SmallMolecule2534;5;100
SmallMolecule2535;5;100
SmallMolecule2536;5;100
SmallMolecule2537;5;100
SmallMolecule2538;5;100
SmallMolecule2539;5;100
SmallMolecule254;5;100
SmallMolecule2540;5;100
SmallMolecule2541;5;100
SmallMolecule2542;5;100
SmallMolecule2543;5;100
SmallMolecule2544;5;100
SmallMolecule2545;5;100
SmallMolecule2546;5;100
SmallMolecule2547;5;100
SmallMolecule2548;5;100
SmallMolecule2549;5;100
SmallMolecule255;5;100
SmallMolecule2550;5;100
SmallMolecule2551;5;100
SmallMolecule2552;5;100
SmallMolecule2553;5;100
SmallMolecule2554;5;100
SmallMolecule2555;5;100
SmallMolecule2556;5;100
SmallMolecule2557;5;100
SmallMolecule2558;5;100
SmallMolecule2559;5;100
SmallMolecule256;5;100
SmallMolecule2560;5;100
SmallMolecule2561;5;100
SmallMolecule2562;5;100
SmallMolecule2563;5;100
SmallMolecule2564;5;100
SmallMolecule2565;5;100
SmallMolecule2566;5;100
SmallMolecule2567;5;100
SmallMolecule2568;5;100
SmallMolecule2569;5;100
SmallMolecule257;5;100
SmallMolecule2570;5;100
SmallMolecule2571;5;100
SmallMolecule2572;5;100
SmallMolecule2573;5;100
SmallMolecule2574;5;100
SmallMolecule2575;5;100
SmallMolecule2576;5;100
SmallMolecule2577;5;100
SmallMolecule2578;5;100
SmallMolecule2579;5;100
SmallMolecule258;5;100
SmallMolecule2580;5;100
SmallMolecule2581;5;100
SmallMolecule2582;5;100
SmallMolecule2583;5;100
SmallMolecule2584;5;100
SmallMolecule2585;5;100
SmallMolecule2586;5;100
SmallMolecule2587;5;100
SmallMolecule2588;5;100
SmallMolecule2589;5;100
SmallMolecule259;5;100
SmallMolecule2590;5;100
SmallMolecule2591;5;100
SmallMolecule2592;5;100
SmallMolecule2593;5;100
SmallMolecule2594;5;100
SmallMolecule2595;5;100
SmallMolecule2596;5;100
SmallMolecule2597;5;100
SmallMolecule2598;5;100
SmallMolecule2599;5;100
SmallMolecule26;5;100
SmallMolecule260;5;100
SmallMolecule2600;5;100
SmallMolecule2601;5;100
SmallMolecule2602;5;100
SmallMolecule2603;5;100
SmallMolecule2604;5;100
SmallMolecule2605;5;100
SmallMolecule2606;5;100
SmallMolecule2607;5;100
SmallMolecule2608;5;100
SmallMolecule2609;5;100
SmallMolecule261;5;100
SmallMolecule2610;5;100
SmallMolecule2611;5;100
SmallMolecule2612;5;100
SmallMolecule2613;5;100
SmallMolecule2614;5;100
SmallMolecule2615;5;100
SmallMolecule2616;5;100
SmallMolecule2617;5;100
SmallMolecule2618;5;100
SmallMolecule2619;5;100
SmallMolecule262;5;100
SmallMolecule2620;5;100
SmallMolecule2621;5;100
SmallMolecule2622;5;100
SmallMolecule2623;5;100
SmallMolecule2624;5;100
SmallMolecule2625;5;100
SmallMolecule2626;5;100
SmallMolecule2627;5;100
SmallMolecule2628;5;100
SmallMolecule2629;5;100
SmallMolecule263;5;100
SmallMolecule2630;5;100
SmallMolecule2631;5;100
SmallMolecule2632;5;100
SmallMolecule2633;5;100
SmallMolecule2634;5;100
SmallMolecule2635;5;100
SmallMolecule2636;5;100
SmallMolecule2637;5;100
SmallMolecule2638;5;100
SmallMolecule2639;5;100
SmallMolecule264;5;100
SmallMolecule2640;5;100
SmallMolecule2641;5;100
SmallMolecule2642;5;100
SmallMolecule2643;5;100
SmallMolecule2644;5;100
SmallMolecule2645;5;100
SmallMolecule2646;5;100
SmallMolecule2647;5;100
SmallMolecule2648;5;100
SmallMolecule2649;5;100
SmallMolecule265;5;100
SmallMolecule2650;5;100
SmallMolecule2651;5;100
SmallMolecule2652;5;100
SmallMolecule2653;5;100
SmallMolecule2654;5;100
SmallMolecule2655;5;100
SmallMolecule2656;5;100
SmallMolecule2657;5;100
SmallMolecule2658;5;100
SmallMolecule2659;5;100
SmallMolecule266;5;100
SmallMolecule2660;5;100
SmallMolecule2661;5;100
SmallMolecule2662;5;100
SmallMolecule2663;5;100
SmallMolecule2664;5;100
SmallMolecule2665;5;100
SmallMolecule2666;5;100
SmallMolecule2667;5;100
SmallMolecule2668;5;100
SmallMolecule2669;5;100
SmallMolecule267;5;100
SmallMolecule2670;5;100
SmallMolecule2671;5;100
SmallMolecule2672;5;100
SmallMolecule2673;5;100
SmallMolecule2674;5;100
SmallMolecule2675;5;100
SmallMolecule2676;5;100
SmallMolecule2677;5;100
SmallMolecule2678;5;100
SmallMolecule2679;5;100
SmallMolecule268;5;100
SmallMolecule2680;5;100
SmallMolecule2681;5;100
SmallMolecule2682;5;100
SmallMolecule2683;5;100
SmallMolecule2684;5;100
